"_id","Код","Тип","CR","CR2","Описание","Дополнительная информация","Приоритет","Спринт","Номер фикса","Очередь разработчика","Очередь тестировщика","Плановая дата окончания работ","Вошло в сборку","Jira done","JIRA","Потребитель","Поставщик","Статус паспорта","Оценка на анализ","Оценка на разработку","Оценка на тестирование","Аналитик","Дата паспорта","Статус разработки","Дата разработки","Разработчик","Задача разработчика в JIRA","Статус тестирования","Дата тестирования","Примечания по тестированию","Статус разработки скрипта","Автор скрипта","Тестировщик","Группа тестов","Тестовое покрытие","Статус бизнес сервиса","WSDL url","Cервис"
"f0d85449-5508-46d3-a435-c1eaaf6cc019","BS220","Доработка","CR127","","Получение дополнительных данных из AppDB и АБС (Инверсия).",,"Критично",18,,,,,,,"DEF-1079","","","Согласовано",,,,"Ира","2015-03-06T00:00:00.000Z","Готово","2015-03-06T00:00:00.000Z","Дюба Е.","","Готово",,"25.03.2015","Не требуется","Комовникова","Комовникова","","Есть в SoupUI проекте","","Очередь И http://m018esb-st:7800/CardIntegrationService/CardIntegrationService","makePersoBlocksRq"
"08607194-beb4-4419-a54d-1e5decb928c7","BS206","Сервис","","","[ESB] Сервис загрузки откликов от CRM и ДБО",,"",16,,,,,,,"DEV-1957","ДБО, CRM","MCCM, CommunicationDB","Согласовано",,,,"Даша","2015-02-04T00:00:00.000Z","Готово","2015-02-06T00:00:00.000Z","Мельник Ю.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1366","Готово",,"нужна сессия в мссм - фикс","Готово","Беззубов","Данченко","","Есть в SoupUI проекте","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync","saveClientResponseRq"
"443df16d-887a-48a0-855e-0f87dcf59d8a","BS207","Сервис","","","[ESB] Перевод с карты Нова на карту другого банка",,"Критично",16,,,,,,,"DEV-1262","","","Согласовано",,,,"Тоня","2015-02-03T00:00:00.000Z","Готово","2015-02-04T00:00:00.000Z","Доржинов П.","","Готово",,"Работает по паспорту (остался вопрос к аналитику","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","makeCardTransferRq"
"502a3195-dae0-46f5-9b97-9b478af8f08f","BS207","Доработка","CR122","","Перевод с карты другого банка на карту Нова",,"",18,"sprint18_v1",,,,,,"DEV-216","","","Согласовано",,,,"Даша","2015-02-27T00:00:00.000Z","Готово","2015-03-09T00:00:00.000Z","Черноляс С.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-178","Готово",,"Ошибка на стороне ПЦ","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","makeCardTransferRq"
"1f7cac8e-3e4b-4155-8c71-0680de35f8bc","BS136","Сервис","","","Изменение кредитного лимита по карте (Калькулятор+Автоблокировка при просрочке из АБС)",,"",16,,,,,,,"DEV-656;DEV-659","ДБО, CRM, АБС","АБС, ПЦ","Согласовано",,,,"Даша","2014-12-24T00:00:00.000Z","Готово","2015-01-05T00:00:00.000Z","Матвеев В","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-642","Готово",,"не проверены откаты транзакций","Готово","Киршина","Беззубов","","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","setLimit"
"e619ede0-389d-42eb-973b-272e2bebd523","BS136","Доработка","CR062","","Изменение лимита в ПЦ только с помощью метода editAccount",,"Критично",15,,,,,,,"DEV-1864","","","Согласовано",,,,"Даша","2015-01-14T00:00:00.000Z","Готово","2015-01-22T00:00:00.000Z","Матвеев В.","","Готово",,"","Готово","Беззубов","Беззубов","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","setLimit"
"b543b3c4-3b8d-40b0-b63f-1a2794f83c02","BS209","Сервис","","","Поиск кредитной истории клиента в DWH (внутренняя и OTP)",,"Низкий",16,,,,,,,"DEV-879","","","Согласовано",,,,"Влада","2015-01-30T00:00:00.000Z","Готово","2015-02-03T00:00:00.000Z","Басурин М.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1488","Готово",,"","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest/getInternalCH"
"94af9b54-b1a3-4187-88da-6632fb9af990","BS141","Сервис","","","Внутрибанковский валютный перевод",,"Критично",15,,,,,,,"DEV-995, DEV-660","ДБО, CRM","АБС, ПЦ","Согласовано",,,,"Тоня","2015-01-17T00:00:00.000Z","Готово","2015-01-22T00:00:00.000Z","Дубинина Н","","Готово",,"не проверены откаты транзакций","Готово","Беззубов","Беззубов","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","Method703 (Наименование makeIntrabankCurrTransfer)"
"8deec04f-c2ea-402a-bfaa-e24bed8aa25d","BS169","Сервис","","","Получение данных о лимитах и признака возможности конвертации",,"",15,,,,,,,"DEV-1863","ДБО, CRM","АБС, ПЦ, ApplicationDB","Согласовано",,,,"Даша","2014-12-23T00:00:00.000Z","Готово","2015-01-24T00:00:00.000Z","Черноляс С.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-913","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","getLimitInfo"
"f797045c-d118-4674-a562-41a0ce796bc2","BS172","Сервис","","","Запрос выписки по карте по ID клиента и маске PAN карты",,"Критично",15,,,,,,,"DEV-1755","IVR","TS145, ПЦ","Согласовано",,,,"Юля","2015-01-13T00:00:00.000Z","Готово","2015-01-20T00:00:00.000Z","Волобоев П","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-871","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7800/CardIntegrationService/CardIntegrationService","getStatementByCard"
"dadaa8e6-ecdb-4f15-a822-d63eb0642c0e","BS213","Сервис","","","Запрос данных для расчета лимитов",,"Критично",16,,,,,,,"DEV-1827 ","ДБО (ВВ), CRM","АБС, ПЦ, ESBDB, AppDB","Согласовано",,,,"Юля","2015-02-04T00:00:00.000Z","Готово","2015-02-07T00:00:00.000Z","Котенко И.","","Готово",,"Остались дефекты на коды ошибок: реализованный вид не соответствует паспорту","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","getInfoForCalcLimitsRq"
"59279541-9190-4aab-8e0d-c44f220feb9a","BS221","Сервис","","","Шифрование файла Крипто-Про",,"Критично",17,,,,,,,"DEV-1855","ESB","CryptoPro","Согласовано",,,,"Ира","2015-02-12T00:00:00.000Z","Готово","2015-02-21T00:00:00.000Z","Матвеев В.","","Готово",," ","","","Данченко","","Есть в SoupUI проекте","","http://m191jcp:8080/CryptoServiceWEB/services/CryptoServiceSOAP","encryptRq"
"e43a5c88-b6e2-437d-8ebe-80db97343a55","BS238","Сервис","","","Генерация документа в Jasper",,"",18,"sprint18_v1",,,,,,"DEV-1041","Hodoop, CRM, ДБО","any, Jasper, FileNet","Согласовано",,,,"Влада","2015-03-29T23:00:00.000Z","Готово","2015-04-23T00:00:00.000Z","Дубинина Н.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-525","Исправление дефектов",,"30.04.2015","Готово","Киршина","Беззубов","","scheduler","","http://m018esb-st:7800/DocumentIntegrationService/DocumentIntegrationService","makeDocumentByTemplate"
"6a911d6f-b7d4-415d-ab12-d2c5d45d4378","BS233","Сервис","","","[ESB] Лояльность: Показ истории бонусных операций",,"Критично",17,,,,,,,"DEV-2053","","","Согласовано",,,,"Тоня","2015-02-16T00:00:00.000Z","Готово","2015-02-21T00:00:00.000Z","Котенко И.","","Готово",,"дефекты на ошибки","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И http://m018esb-st:7802/nova/adpcrmoutsync","getBonusOperations (Method707) И getBonusOperations (Method334)"
"4fb4a817-1653-480b-a6bf-ac52d47799d4","BS231","Сервис","","","[ESB] Лояльность: назначение любимой категории",,"Критично",17,,,,,,,"DEV-2052","","","Согласовано",,,,"Тоня","2015-02-16T00:00:00.000Z","Готово","2015-02-21T00:00:00.000Z","Котенко И.","","Готово",,"дефекты на ошибки","Готово","Киршина","Киршина","","","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync","setFavClientCategories (Method679) И setFavClientCategories (Method332)"
"12025b82-5ba6-43da-879f-f0e824b3af33","BS230","Сервис","","","[ESB] Лояльность: Компенсация баллами операции",,"Критично",17,,,,,,,"DEV-2051","","","Согласовано",,,,"Тоня","2015-02-16T00:00:00.000Z","Готово","2015-02-21T00:00:00.000Z","Котенко И.","","Готово",,"дефекты на ошибки","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync","compensateOperation (Method679) И compensateOperation (Method332)"
"75cd2d19-3a36-42be-84ed-f6460881f484","BS229","Сервис","","","[ESB] Лояльность: отображение списка категорий",,"Критично",17,,,,,,,"DEV-970","","","Согласовано",,,,"Тоня","2015-02-16T00:00:00.000Z","Готово","2015-02-21T00:00:00.000Z","Котенко И.","","Готово",,"дефекты на ошибки","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync","getClientCategories (Method678) И getClientCategories (Method331)"
"16faf06b-9434-4ad8-a231-d7790be21337","BS212","Сервис","","","Передача шаблона из CRM в ДБО для оплаты услуг",,"Критично",16,,,,,,,"DEV-1033","CRM","ДБО","Согласовано",,,,"Даша","2015-01-29T00:00:00.000Z","Готово","2015-01-29T00:00:00.000Z","Мельник Ю.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1370","Готово",,"нет функционала в ДБО","Готово","Киршина","","Необходимо добавить","","","http://m018esb-st:7802/nova/adpcrmoutsync","Method330 (sendPaymentTemplate)"
"ccc64bfa-8153-4eef-a553-fad47340c844","BS210","Сервис","","","Получение персональных настроек sms и email оповещений",,"",17,,,,,,,"DEV-655, DEV-1700","ДБО, CRM","NotificationDB","Согласовано",,,,"Даша","2015-02-27T00:00:00.000Z","Готово","2015-02-26T00:00:00.000Z","Серебрякова Е.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1712","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync  И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","Method961 (getClientNotificationSettings)"
"5c08c468-a6c4-43f5-b976-1c10ce5b3cdf","BS202","Сервис","","","[ESB] Сервис формирования исходящих ad-hoc коммуникаций в CRM по запросу МССМ",,"",15,,,,,,,"DEV-1046","MCCM","CRM","Согласовано",,,,"Настя","2015-01-20T00:00:00.000Z","Готово","2015-01-23T00:00:00.000Z","Дюба Е.","","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7800/NotificationIntegrationService","assignCommunication"
"4e44b3c8-9298-4f2c-aaf4-f9100d2a0615","BS017","Доработка","CR037","","Заполнять статус заявки appStatus = 60",,"Критично",14,,,,,,,"","BPM","АБС","Согласовано",,,,"Влада","","Готово","2015-01-09T00:00:00.000Z","Волобоев Павел","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1133","Готово",,"есть дефект не связанный с CR OTPSOADSVIDEV-885 ","Готово","Комовникова","Комовникова","","Покрыто в CR","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"60e6a084-2e4c-4bf7-856d-90474fba709b","BS039","Доработка","CR013","","получение статусов по операциям по картам",,"",12,,,,,,,"DEV-180","ДБО, CRM","ПЦ","Согласовано",,,,"Влада","2014-11-19T00:00:00.000Z","Готово","2014-11-24T00:00:00.000Z","Дубинина Н.","","Готово",,"","Готово","Беззубов","Беззубов","","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","getOperationByCard"
"666b26ad-806d-44fb-b141-c1a75c0ac48c","BS199","Сервис","","","Расчёт суммы собственных средств",,"Критично",16,,,,,,,"DEV-1818","any","ПЦ, АБС","Согласовано",,,,"Тоня","2015-02-03T00:00:00.000Z","Готово","2015-02-04T00:00:00.000Z","Дюба Е.","","Готово",,"","Готово","Комовникова","Комовникова","","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И Очередь","getOwnSumResourcesRq"
"d7a7190a-17f7-4ffc-9a0c-02fdddb158ac","BS220","Сервис","","","Разделение персо-файла, сформированного ПЦ, на несколько файлов и формирование персо-блоков",,"Критично",17,,,,,,,"DEV-1856","CRM","CRM, AppDB, ПЦ","Согласовано",,,,"Ира","2015-02-24T00:00:00.000Z","Готово","2015-02-24T00:00:00.000Z","Дюба Е.","","Готово",,"","","","Комовникова","","Покрыто в CR","","Очередь И http://m018esb-st:7800/CardIntegrationService/CardIntegrationService","makePersoBlocksRq"
"f53b7d50-9b68-450e-896e-07bfc97e40b5","BS240","Сервис","","","Сервис-обогащатель (для заполнения плейсхолдеров шаблонов в BS121)",,"",18,"sprint18_v1",,,,,,"DEV-1357","BS121","any","Согласовано",,,,"Тоня","2015-03-13T00:00:00.000Z","Готово","2015-03-24T00:00:00.000Z","Волобоев П.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-445","Исправление дефектов",,"17.04.2015","Готово","Комовникова","Беззубов","","rfhUtil","","очередь","enrichAnyNotification"
"542be95a-09f6-42ad-bc30-1042603c8484","BS061","Доработка","CR102","Неплановая (выложить в ветку17)","Необходимо в сервисе дополнительно возвращать ПСК из АБС. ПСК необходим для формирования персо-блока.","17 + текущая(18-19) ветка","Сделано",19,"sprint17_v11",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEF-1297","","","Согласовано",,"4h","4h","Ира","","Готово","2015-04-15T21:00:00.000Z","Дубинина Н.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-109","Тестируется на стороне банка",,"17 спринт тоже","Готово","Киршина","Киршина","","","Сделан","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","CreditList И getCreditLoans"
"e47c34b5-dc82-4635-a310-9f91e046c2f1","BPM","Доработка","CR150","Неплановая","Поменять местами вызовы сервисов BS10 и BS56","17 + текущая(18-19) ветка","Сделано",19,"sprint17_v08",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEF-2245",,,"Согласовано",,"1h","0,5h","Влада",,"Готово","2015-04-13T21:00:00.000Z","Черноляс С.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-112","Готово","2015-04-14T21:00:00.000Z",,"Не требуется","","Комовникова",,,"Сделан",,
"95642773-81d1-48ac-a8b1-59cc63ba2557","BS243","Hold",,"Релизная","Контроль возможности подключения ""кредитных каникул""","","",20,,,,,,,"DEV-1810",,,"Ждем АБС",,"16h","24h","Даша",,,,"","https://jira.neoflex.ru/browse/OTPSOAOUTIXDEV-141","Не передано в тестирование",,,,,,,,,,
"8a742eed-4de1-4057-8886-5e588ab504b7","BS140","Доработка","CR155","Неплановая","Добавить передачу полей docRef и docStatus","17 + текущая(18-19) ветка","2",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEF-1941",,,"Согласовано",,"4h","2h","Даша","2015-04-13T21:00:00.000Z","Готово","2015-04-19T21:00:00.000Z","Котенко И.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-142","Готово","2014-04-21T21:00:00.000Z",,"Готово","Беззубов","Беззубов",,,"Сделан",,
"c7ac0fb6-cfd3-4ec8-bbde-6a287eeb6afe","BS097","Доработка","CR156","Неплановая","Добавлено обращение к настроечной таблице для получения номера телефона","17 + текущая(18-19) ветка","Сделано",19,"sprint17_v12",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEV-2345",,,"Согласовано",,"4h","1h","Влада",,"Готово","2015-04-14T21:00:00.000Z","Котенко И.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-156","Готово","2015-04-19T21:00:00.000Z",,"Не требуется","","Комовникова",,,"Сделан",,
"ac2c7829-991b-4cf6-b6fc-a85dd67fd0bf","BS006","Доработка","CR148","Релизная","Необходимо добавить передачу полей блока DataQualityResult, логин оператора, причина недозаполнения, причина отказа заполнения","текущая(18-19) ветка","1",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEV-1946",,,"Согласовано",,"4h","2h","Влада",,"Готово","2015-04-21T21:00:00.000Z","Дубинина Н.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-131","Готово","2015-04-22T21:00:00.000Z",,"Готово","Комовникова","Комовникова",,,"Сделан","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","Method653 (getApplication) И Method302 (getApplication) И Method653 (getApplication)"
"4633a9f6-dafb-4bf0-8f34-7a5d46cd066d","BS002","Доработка","CR146","Неплановая","Добавить в алгоритм формирования ссылки - добавлять к полученной маске идентификатор заявки","17 + текущая(18-19) ветка","Только 18",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEV-2499",,,"Согласовано",,"4h","1h","Влада","2013-04-13T21:00:00.000Z","Готово","2015-04-14T21:00:00.000Z","Черноляс С.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-99","Готово","2015-04-16T21:00:00.000Z",,"Готово","Комовникова","Комовникова",,"","Сделан","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","saveApplication"
"3503178f-79fa-4ef9-bc27-5260b0555108","BS001","Доработка","CR143","Релизная","Необходимо добавить поля для получения от CRM:cохранение логина оператора","текущая(18-19) ветка","1",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEV-2042",,,"Согласовано",,"8h (заложена оценка на изменение ОТП и ApplicationDB)","3h","Влада","2015-04-13T21:00:00.000Z","Готово","2015-04-21T21:00:00.000Z","Дубинина Н.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-129","Готово","2015-04-22T21:00:00.000Z",,"Готово","Комовникова","Комовникова",,"","Сделан","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync","processNewApplication"
"4f3ec8d8-5441-4f7c-9a0e-668397dd68c9","BS003","Доработка","CR148","Релизная","Необходимо добавить передачу полей блока DataQualityResult, логин оператора, причина недозаполнения, причина отказа заполнения","текущая(18-19) ветка","1",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEV-1946",,,"Согласовано",,"4h","2h","Влада","2015-04-12T21:00:00.000Z","Готово","2015-04-16T21:00:00.000Z","Черноляс С.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-101","Готово","2015-04-22T21:00:00.000Z",,"Готово","Комовникова","Комовникова",,,"Сделан","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"aa6586e8-c19e-4337-8782-8450b0eb1cf2","BS068","Доработка","CR157","Неплановая","Добавить получение полей lastNameLatin, firstNameLatin и передачу их в DQ.","17 + текущая(18-19) ветка","0",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEF-2598",,,"Согласовано",,"4h","2h","Влада",,"Готово","2015-04-20T21:00:00.000Z","Шинкарев Е.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-178","Готово","2015-04-21T21:00:00.000Z",,"Готово","Киршина","Комовникова",,,"Сделан",,
"ca61bffe-5055-44de-9630-7b2ed9cca0e0","BS245","Сервис",,"Релизная","Передача batch-заданий на обзвон от MCCM в CRM через SFTP","текущая(18-19) ветка","2",19,"sprint18_v1","",,"2015-05-11T21:00:00.000Z",,"Jira done","DEV-1956",,,"Согласовано",,"24h","24h","Даша",,"Готово","2015-05-07T21:00:00.000Z","Волобоев П.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-186","Готово",,,"Готово","Беззубов","Беззубов",,,"Сделан","-","SFTP (mccm_dialer)"
"f96223a8-4aaf-44c4-a38d-168bc0775b2b","BS031","Доработка","CR097","","[ESB] CR: Перевод между своими рублевыми счетами - доработка для пополнения депозита",,"",17,,,,,,,"DEV-1685","","","Согласовано",,,,"Тоня","2015-02-12T00:00:00.000Z","Готово","2015-02-12T00:00:00.000Z","Шинкарев Е.","","Готово",,"","","","Беззубов","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","makeIntrabankTransfer (Method702)"
"41c39883-08d6-4ee7-8788-f4c27dca5596","BS013","Доработка","CR131","","Нужно добавить передачу поля technicaldata.marketingtype=5 в BS13","Необходимо перенести в ветку 17-го спринта","",18,"sprint18_v1",,,,,,"DEV-2135","","","Согласовано",,,,"Влада","2015-03-12T00:00:00.000Z","Готово","2015-03-20T00:00:00.000Z","Дубинина Н.","","Готово",,"27.03.2015","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"1dac5b07-208b-4ac9-9455-a39037d41555","BS043","Доработка","CR163","Неплановая","Добавлен алгоритм заполнения поля регион лидирующими 0, если получено значение, содержащее меньше 2 символов","17 + текущая(18-19) ветка","Сделано",19,"sprint17_v12",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEF-2591",,,"Согласовано",,"0","0","Влада",,"Готово","2015-04-14T21:00:00.000Z","Матвеев В.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-157","Готово","2015-04-14T21:00:00.000Z",,"Не требуется","Кортава","Кортава",,,"Сделан","http://m190esb:7802/nova/adpcrmoutsync","cardIssue"
"c2c05b6a-a2c2-402c-a52b-b7f695400e14","BS010","Доработка","CR168","Неплановая","Перенести в 17-ую ветку CR129","17 ветка","1",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEV-2510",,,"Согласовано",,,"2h","Влада",,"Готово","2015-04-19T21:00:00.000Z","Котенко И.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-200","Готово","2015-04-22T21:00:00.000Z",,"-","-","Беззубов",,,"Сделан",,
"0c1b63fd-3483-4090-b8ce-df4daeb5db8d","BS017","Доработка","CR139","Неплановая","Добавление сохранения заказа на доставку после сохранения ИД прототипа карты в AppDb","17 + текущая(18-19) ветка","",19,"sprint17_v13","","4(А)","2015-05-12T21:00:00.000Z",,"Jira done","DEF-1958","BPM","АБС","Согласовано",,"4h","3h","Ира","2015-04-13T21:00:00.000Z","Готово","2015-04-29T21:00:00.000Z","Шинкарев Е.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-82","В процессе","2015-05-11T21:00:00.000Z","12-05-15, OTPSOAOUTIXDEV-348  выявлена бага в описании BS17 CR139 (Продолжить тестирование после исправления паспорта)","Готово","Киршина","Беззубов",,,"Сделан","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"05d77e1d-6335-47ef-8f54-7ed1e91a5b51","BS048","Доработка","CR138","Неплановая","Изменение алгоритма сохранения ""черновика"" и ""чистовика"" заказа на доставку","17 + текущая(18-19) ветка","",19,"sprint17_v13","","2(Б)","2015-05-11T21:00:00.000Z",,"Jira done","DEF-1958","ДБО","CRM, AppDB","Согласовано",,"32h","28h","Ира","2015-04-12T21:00:00.000Z","Готово","2015-04-29T21:00:00.000Z","Шинкарев Е.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-81","В процессе","2015-05-04T21:00:00.000Z","12-05-15, OTPSOAOUTIXDEV-348  выявлена бага в описании BS17 CR139 (Продолжить тестирование после исправления паспорта)","Готово","Беззубов","Беззубов",,,"Сделан","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","saveDeliveryOrder"
"8d9d65fa-f2dd-4c60-bf3e-b5917a0a1196","BS207","Доработка","CR167","Неплановая","Изменения интерфейса взаимодействия с ПЦ","17 + текущая(18-19) ветка","0",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEV-2501",,,"Согласовано",,"4h","3h","Даша","2015-04-20T21:00:00.000Z","Готово","2015-04-20T21:00:00.000Z","Шинкарев Е.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-198","Готово","2015-04-21T21:00:00.000Z","","Готово","Беззубов","Беззубов",,,"Сделан",,
"aba33d6c-839f-4d0e-a675-9777601ecef9","BS199","Доработка","CR169","Неплановая","Изменение алгоритма из-за изменения формулы расчета собственных средств","17 + текущая(18-19) ветка","0",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEF-2619",,,"Согласовано",,,"2h","Даша",,"Готово","2015-04-21T21:00:00.000Z","Котенко И.","https://jira.neoflex.ru/browse/OTPSOAOUTIXDEV-222","Готово","2015-04-22T21:00:00.000Z",,"Готово","Киршина","Комовникова",,,"Сделан",,
"5a5e7e10-c656-4d11-85f9-bc62fe26c439","BS001","Доработка","CR170","Неплановая","Перенести CR117 в ветку 17-го спринта, чтобы совместить с CR143",,"1",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEV-2042",,,"Согласовано",,,"1h","Влада",,"Готово","2015-04-22T21:00:00.000Z","Дубинина Н.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-212","Готово","2015-04-22T21:00:00.000Z",,"Не требуется",,"Комовникова",,,"Сделан",,
"b793c374-9ae9-413d-9784-f0b5f3a200d4","BS002","Доработка","CR143","Релизная","Необходимо добавить поля для получения от CRM:cохранение логина оператора, причина недозаполнения заявки, причина отказа заполнения заявки","текущая(18-19) ветка","1",19,"sprint17_v13",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEV-2042",,,"Согласовано",,"4h","2h","Влада",,"Готово","2015-04-20T21:00:00.000Z","Дубинина Н.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-130","Готово","2015-04-22T21:00:00.000Z",,"Готово","Киршина","Комовникова",,,"Сделан",,
"ad878aca-5975-485d-8c1d-2622cf4fe6f5","BS022","Доработка","CR149","Релизная","Добавить получение дополнительных полей (причина отказа, комментарий)","текущая(18-19) ветка","1",19,"sprint17_v13","","","2015-04-23T21:00:00.000Z",,"Jira done","DEV-2311",,,"Согласовано",,"4h","2h","Влада","2015-04-13T21:00:00.000Z","Готово","2015-04-23T21:00:00.000Z","Дубинина Н.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-125","Готово","2015-04-23T21:00:00.000Z",,"Готово","Киршина","Киршина",,,"Сделан","http://m018esb-st:7802/nova/adpcrmoutsync","saveVerificationChecks"
"483338f7-60df-4d3f-b750-f8ecf761bce6","BS080","Доработка","CR171","Неплановая","Учитывать максимальный лимит, установленный системой FICO","17 +  текущая(18-19) ветка","",19,"sprint18_v1","2","2(А)","2015-05-04T21:00:00.000Z",,"Jira done","DEF-2728",,,"Согласовано",,,,"Даша",,"Готово","2015-04-29T21:00:00.000Z","Шинкарев Е.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-219","Заблокировано, нет тестовых данных",,,"Готово","Киршина","Киршина",,,,,
